commentID,body,score,classification,toxicity_level,emotion,emotion_score
00806e8b8e84b0f2,fuck you bitch email me at Dragonhill@ymail.com,0.8090691566467285,Toxic,High Toxic,anger,0.9281435608863831
008171d59b2f6949,But right now the book is more notable. The film isn't out yet.,-0.20950374007225037,Non-Toxic,Non-Toxic,joy,0.9840379953384399
0081b14d79f54b31,"(we hate america and we are going to bomb the shit out of there cities, Queza;s will rain)",0.5722894072532654,Toxic,High Toxic,anger,0.975752055644989
008421f7a1b169b9,"Bold textYOU SUCK!!! 

  

 U SUCK HANNAH MONTANA",0.11085046082735062,Toxic,Low Toxic,joy,0.8713020086288452
0084725fe3a49a4f,REDIRECT Talk:The Amazing Race 20,-0.3178628087043762,Non-Toxic,Non-Toxic,joy,0.5009921193122864
00862b4e7e1e6eb7,"NIGGER PLEASE  
 EAT A COCK, LOL HY.",0.6463867425918579,Toxic,High Toxic,joy,0.6380255222320557
0086df2fc0ce8b76,"""I went ahead and added """"or exclusive"""" to """"primary,"""" because just like """"sexual preference"""" can be seen as problematic to some, """"primary"""" suggests that there is some other type of individual in which pedophiles can get """"turned on"""" by. While this is the case for some pedophiles, it does not cover the ones who can only get """"turned on"""" by thoughts of sexual interactions with prepubescent children.    

 """,0.14466437697410583,Toxic,Low Toxic,anger,0.9691540598869324
0087e4e52e4f105b,Moi? Ego? I am mortified that you could say such a thing - poor old Mona I always thiught she was a miserable looking woman - probably hormonal.,-0.1975092887878418,Non-Toxic,Non-Toxic,sadness,0.993489146232605
00881f5dfc5626a1,"She lies, she's sad, because most probably her father was killed by other Jew for telling secrets, so now she accuses all Polish nation of cooperating with nazi Germans, which is not true and she should be ashemed and never call herself Polish. What a shame she lies like that, but the Polish government will take care of this scandal. I know she seeks attention and money and she's very sad, because of pottetntial fact, that her father was killed by his brothers - Jews. 
 Polish peopole were helping Jews to survive, were risking their lives in order to save Jews from death, so spreading such lies is hurtful and shameful. Shame on you Debbie, shame on you! Not because your religion is Jewish, but because you are spreading lies and you don't search for justice amongst Germans - in the embassy of Germany, but amongst the biggest saviors of Jews - Polish nation. You are ungreatful and ask those who were saved by Polish people whether they say anything wrong about Polish people. Oh, they won't tell you one thing wrong. 
 Ask for justice amongst Germans!!!!!",0.37595710158348083,Toxic,Low Toxic,anger,0.9137786626815796
008a21dc1fad97a3,"a butt-fucking bitch who rappes innocent little boys and girls. At night, she turns into batbitch, a super hero who dedicated her life to rapping the fuck out of children. She's also",0.8712067604064941,Toxic,High Toxic,joy,0.9753394722938538
008a5351d86ee94f,"The great thing about TWINKLE is that it removes any frustration in playing whack-the-vandal: hence I haven't insulted a vandal for months. Or even tried to get fun-sarcastic - though maybe some part of me misses those idyllic days of telling userpage vandals to FUCK OFF via edit summary. Any mail for me, Riana?   Request a recording?",0.3901982605457306,Toxic,Low Toxic,anger,0.9880403876304626
008be84e2a8476de,"*Unfortunately, the site you took the text from suffers from really poor grammar and spelling.",-0.3126617670059204,Non-Toxic,Non-Toxic,sadness,0.9857542514801025
008c3875d1e3db70,"For example, here is my sig:",-0.5287624001502991,Non-Toxic,Non-Toxic,joy,0.3991541564464569
008cf09d527a611b,see Axial tilt,-0.24693171679973602,Non-Toxic,Non-Toxic,joy,0.5308369994163513
008d544fc61fb478,", 1 September 2008 (UTC) f**k **f is that kashmir cloud getting angry vandal showing his true colours you dont deserve anything fool this article will eventually be removed then you can swear and abuse some one else if your man enough do it in person or did your balls dropp off   20:38",0.23005999624729156,Toxic,Low Toxic,anger,0.9897537231445312
008d6ec17d57e6e3,"Hi, I take it that you are Dick Solomon, the webmaster of sourcing.com, the above company's website. You might like to read WP:Conflict of interest, thanks.",0.5243028402328491,Toxic,High Toxic,joy,0.72288978099823
008df6d9bd6f9f45,Seneca college sucks donkey dick,0.7096825242042542,Toxic,High Toxic,anger,0.8367840051651001
008eddd0a489b8b6,Who the fuck is the idiot who thinks Chobits is shoujo,0.7709313035011292,Toxic,High Toxic,anger,0.951518177986145
008ef340d0a20848,"Your argument is dead in the water. I'm not an Irish nationalist yet I object to the term - I am entirely stisfied for Northern Ireland's constitutional status as an integral part of the UK to remain in perpetuity. It's non-usage in Ireland is certainly not determined by political stance, it is determined by the fact that Ireland is not British. This is due to our understanding of the English Language. The Pretannic Isles is not the same as 'British' Isles which you have great difficulty comprehending; 'British' refers only to the island of Great Britain, 'Pretannic' refers to Great Britain, Ireland and surrounding Islands excliding the Channel Islands.  

 Irish is not spoken by a tiny minority either, up to 40% of the population claims to speak it to some degree. The ignorance of Britons is bewildering at times; it is not a neutral term and to believe that ot has no geo-political connotations is at best naive and ignorant, at worst arrogant and stupid. To believe taht this is an English encyclopedia is just plain bizarre - this is the English LANGUAGE version of an internet Encyclopedia. The English language is not yours either, you do realise that English has been 'bastardised' to a huge extent over the centuries already, don't you? To claim that, 'Islands of  the North Atlantic laden with political judgements' and 'bastardising' the language is just absurd. Iolar",0.20356610417366028,Toxic,Low Toxic,anger,0.8509473204612732
008f06d591c9ac2c,"*rolls eyes drily* Slippery slope is a logical fallacy. At least, sometimes.",-0.3826385736465454,Non-Toxic,Non-Toxic,joy,0.971424400806427
008fd5b7e6024e22,"Please remember , I do not set the standards or decide the afds. I can sometimes influence a particular discussion, and I can sometimes help establish a trend, but I am only effective if I stay reasonably close to  the current consensus. It is quite common for  what I propose is to be rejected, and I don't want my ideas to be rejected too often, or I'll have no influence at all. ''''''",-0.06326260417699814,Non-Toxic,Non-Toxic,sadness,0.5774301290512085
00936d41be11f46f,That site is full of people gnashing their teeth over the fact that they've been banned from Wikipedia; only a handful of the contributors there have routinely displayed well thought out and reasoned criticisms of Wikipedia.  I wouldn't include thekohser in said handful.,-0.10987162590026855,Non-Toxic,Non-Toxic,anger,0.7839717268943787
00941d55104fbd87,I was referring to the writer in charge of the Thor comic book at the time.,-0.3759315609931946,Non-Toxic,Non-Toxic,anger,0.559535801410675
009441b12da77fe8,"So i was right, you are mentally retarded.",0.42129749059677124,Toxic,Low Toxic,sadness,0.7662510275840759
00950acfec3911fe,HE IS A GHAY ASS FUCKER@@!!,0.754189670085907,Toxic,High Toxic,anger,0.954753041267395
